index,question,classification,intent,sentence_length,num_arabic_stopwords,repeated_words,num_special_chars,num_repeated_words
4918,أرغب شراء حذاء رياضي نسائي لونه أبيض يوجد لديكم شيء مناسب أديداس,complex,search_product,15,3,{},2,0
4919,عندكم فساتين بنات للعيد مقاس 8 سنوات ويفضل تكون ألوانها فاتحة,complex,search_product,12,1,{},2,0
4920,أبغى أجهزة مطبخ صغيرة خلاط محضرة طعام تكون ماركة براون فيليبس,complex,search_product,16,5,{'أو': 2},2,1
4921,دورت كاميرات مراقبة منزلية سهلة التركيب عندكم أنواع معينة تنصحوني,complex,search_product,13,2,{},2,0
4922,ممكن تعرضوا أحدث ألعاب نينتندو سويتش اللي نزلت مؤخرا وخاصة الألعاب العائلية,complex,search_product,13,1,{},3,0
4923,ببحث سماعة رأس لاسلكية بميزة إلغاء الضوضاء ياريت تكون سوني بوز,complex,search_product,15,4,{},2,0
4924,متوفر لديكم قمصان رجالية طويل لون أزرق وتكون ماركات معروفة,complex,search_product,12,2,{},2,0
4925,أريد شراء تابلت للأطفال يكون متين ورخيص توجد خيارات متعددة,complex,search_product,11,1,{},3,0
4926,ثمن جهاز ماك بوك برو,simple,ask_price,7,2,{},1,0
4927,تبيعون حذاء أديداس الترا بوست,simple,ask_price,6,1,{},1,0
4928,سعر فستان سهرة أحمر,simple,ask_price,4,0,{},1,0
4929,كام سعر الثلاجة الـ lg,simple,ask_price,5,0,{},1,0
4930,ساعة أبل ووتش الجيل الأخير,simple,ask_price,6,1,{},1,0
4931,تكلفة لعبة فيفا 24,simple,ask_price,5,1,{},1,0
4932,سعر شاحن آيفون الأصلي,simple,ask_price,5,1,{},1,0
4933,قيمة الجاكيت الجلدي الرجالي,simple,ask_price,5,1,{},1,0
4934,سعر غسالة الملابس الوايت وستنجهاوس,simple,ask_price,6,1,{},1,0
4935,أرجو تزويدي بسعر هاتف هواوي p60 برو باللون الأسود وهل يوجد خصم حاليا,complex,ask_price,14,1,{},3,0
4936,أبغى أعرف لابتوب لينوفو يوجا وكم سعر النسخة اللي 16 جيجا رام,complex,ask_price,14,2,{},2,0
4937,سعر حذاء رياضي نايكي اير ماكس مقاس 42 وهل سعره شامل الضريبة,complex,ask_price,13,1,{},2,0
4938,سمحت سعر القميص الرجالي الأبيض ماركة ليفايز وهل يوجد مقاس لارج,complex,ask_price,16,5,{},3,0
4939,عايز أستفسر سعر فرن كهربائي بوش ممكن أعرف السعر شامل التركيب,complex,ask_price,13,2,{},2,0
4940,يكلف شراء سماعة أذن لاسلكية سوني wh1000xm5 وهل تشمل ضمان,complex,ask_price,11,1,{},3,0
4941,ممكن أعرف سعر لعبة سايبربانك 2077 لـ pc وهل عروض عليها,complex,ask_price,14,3,{},2,0
4942,أسعار حافظات هواتف أيفون 15 برو ماكس الأصلية وهل توجد ألوان مختلفة,complex,ask_price,14,2,{},2,0
4943,سعر مكيف سبليت 2 طن جري وهل يوجد تقسيط,complex,ask_price,11,2,{},2,0
4944,بكام شيرت رجالي قطن مقاس xl ياريت يكون سعره مناسب,complex,ask_price,11,1,{},2,0
4945,أيهما أفضل سامسونج s23 آيفون 15,simple,compare_products,7,1,{},2,0
4946,قارن لابتوب ديل xps ولابتوب ماك بوك آير,simple,compare_products,9,1,{},1,0
4947,الفرق حذاء نايكي إيرفورس ونايكي جوردان,simple,compare_products,8,2,{},1,0
4948,ممكن تقارن غسالة إل جي وسامسونج,simple,compare_products,7,1,{},1,0
4949,أيهما أفضل ساعة هواوي سامسونج الذكية,simple,compare_products,8,1,{'ساعة': 2},2,1
4950,الفروقات تيشيرت قطن وتيشيرت بوليستر,simple,compare_products,8,3,{},1,0
4951,قارن سماعات سوني وبوز اللاسلكية,simple,compare_products,6,1,{},1,0
4952,مقارنة جينز ليفايز ورانجلر,simple,compare_products,7,3,{},1,0
4953,أيهما أفضل شاشة سامسونج إل جي,simple,compare_products,7,1,{},2,0
4954,أرغب مقارنة شاملة هاتف سامسونج جالاكسي الترا وهاتف آيفون برو ماكس الكاميرا والبطارية,complex,compare_products,17,4,{},1,0
4955,ممكن تقارن أداء لابتوب أسوس rog ولابتوب msi كاتانا المخصصين للألعاب,complex,compare_products,13,2,{},1,0
4956,الفرق حذاء الجري أديداس ألترا بوست وحذاء نايكي بيجاسوس ناحية الراحة والمتانة,complex,compare_products,15,3,{},1,0
4957,عايزة أعرف الفروقات الأساسية غسالات الأطباق بوش وويرلبول استهلاك الطاقة والسعة,complex,compare_products,16,5,{'من': 2},1,1
4958,سمحت أبرز الفروقات سماعات أبل إيربودز برو وسماعات سامسونج جالكسي بادز,complex,compare_products,16,4,{},2,0
4959,أبغى مقارنة أجهزة تكييف سبليت كارير وماندو خصوصا الموديلات الـ 15 طن,complex,compare_products,15,3,{},4,0
4960,يمكن تشرح الفروقات الرئيسية كاميرات سوني a7 وكاميرات r6,complex,compare_products,14,5,{},1,0
4961,أيهما أفضل لشاشة تلفزيون 65 بوصة سامسونج qled إل جي oled جودة الصورة,complex,compare_products,16,3,{},2,0
4962,ممكن تقارنوا أحذية المشي الرجالية skechers new balance الراحة للسير لمسافات طويلة,complex,compare_products,18,6,{'من': 2},1,1
4963,الاختلافات أجهزة الألعاب المحمولة steam deck nintendo switch ناحية مكتبة والأداء,complex,compare_products,17,5,{'الألعاب': 2},1,1
4964,حالة طلبي رقم 54321,simple,ask_about_order,5,1,{},1,0
4965,وصل طلبي الأخير,simple,ask_about_order,4,1,{},1,0
4966,سيصلني طلبي رقم 98765,simple,ask_about_order,5,1,{},1,0
4967,استفسر طلبية رقم 11223,simple,ask_about_order,5,1,{},1,0
4968,أبغى أعرف وين طلبيتي,simple,ask_about_order,4,0,{},1,0
4969,فين وصل الأوردر بتاعي,simple,ask_about_order,4,0,{},1,0
4970,طلبي رقم 77889 طريقه,simple,ask_about_order,6,2,{},1,0
4971,تأكيد طلبي رقم 44556,simple,ask_about_order,4,0,{},1,0
4972,تم تجهيز الطلب قمت اليوم,simple,ask_about_order,8,3,{},1,0
4973,أرغب الاستعلام حالة طلبي يتضمن هاتف سامسونج جالاكسي s23 ورقم الطلب 123456789,complex,ask_about_order,16,4,{},2,0
4974,لقد طلبت لابتوب ديل xps أيام ممكن أعرف سيتم شحنه رقم الطلب 987654321,complex,ask_about_order,17,4,{},3,0
4975,اشتريت حذاء رياضي نايكي يوم الخميس الماضي أريد تتبع الشحنة الخاصة بطلبي رقم 102030,complex,ask_about_order,16,2,{},2,0
4976,يمكنني تغيير عنوان الشحن لطلبي يحتوي فستان سهرة ورقم الطلب 654321,complex,ask_about_order,15,4,{},2,0
4977,أبغى أعرف ليش طلبي حق غسالة الصحون اللي رقمه 7890123 تأخر,complex,ask_about_order,11,0,{},1,0
4978,سمحت طلبت سماعة رأس سوني رقم الطلب 321654 ممكن أعرف تحديث موعد التسليم,complex,ask_about_order,19,6,{'لو': 2},4,1
4979,فين أقدر ألاقي فاتورة طلبي رقم 456789 اللي لعبة بلايستيشن,complex,ask_about_order,12,2,{},2,0
4980,يمكنني إلغاء طلبي رقم 901234 يخص شراء ساعة ذكية أبل,complex,ask_about_order,13,3,{},1,0
4981,أريد الاستفسار سبب عدم وصول طلبي رقم 567890 يتضمن مجموعة ملابس أطفال,complex,ask_about_order,14,2,{},1,0
4982,ممكن تساعدني أغير تفاصيل الدفع لطلبي رقم 135792 اللي جهاز تكييف,complex,ask_about_order,12,1,{},1,0
4983,مدة الشحن المتوقعة,simple,ask_shipping,4,1,{},1,0
4984,أريد معرفة سياسة الشحن,simple,ask_shipping,4,0,{},1,0
4985,الشحن هيوصلني إمتى,simple,ask_shipping,3,0,{},1,0
4986,أرغب معرفة تكلفة الشحن لهاتف سامسونج جالاكسي s24 مدينة الرياض وهل يوجد شحن مجاني,complex,ask_shipping,16,2,{},2,0
4987,يستغرق شحن لابتوب ماك بوك برو جدة وهل يمكنني اختيار شركة الشحن,complex,ask_shipping,14,2,{},2,0
4988,المدة المتوقعة لشحن حذاء رياضي نايكي مقاس 43 الدمام وهل تتوفر خدمة التوصيل اليوم,complex,ask_shipping,19,5,{},2,0
4989,أبغى أعرف تكلفة الشحن لغسالة ملابس إل جي منطقة القصيم وهل يشمل التركيب,complex,ask_shipping,14,1,{},2,0
4990,يمكنني استلام الطلب يتضمن فستان سهرة الفرع مباشرة بدلا الشحن,complex,ask_shipping,14,4,{'من': 2},2,1
4991,كام مصاريف شحن سماعة أذن سوني للمنزل القاهرة وهل ممكن الدفع الاستلام,complex,ask_shipping,14,2,{},2,0
4992,شروط الشحن المجاني لألعاب الفيديو وهل تنطبق لعبة إلدن رينج,complex,ask_shipping,13,3,{},2,0
4993,تقدمون خدمة الشحن الدولي لملابس الأطفال الإمارات العربية المتحدة,complex,ask_shipping,11,2,{},1,0
4994,سياسة الشحن الخاصة بالمنتجات الكبيرة الثلاجات وهل تتوفر خدمة توصيل للمنازل بالدور العلوي,complex,ask_shipping,16,3,{},2,0
4995,ممكن أعرف أقصى مدة شحن للتابلت للأطفال منطقة نائية وهل يوجد تتبع للشحنة,complex,ask_shipping,14,1,{},2,0
4996,أريد إرجاع طلبي,simple,ask_return,3,0,{},1,0
4997,أقدم طلب استرجاع,simple,ask_return,4,1,{},1,0
4998,يسمحون أرجع الغرض,simple,ask_return,5,2,{},1,0
4999,عايز أرجع المنتج ده,simple,ask_return,5,1,{},1,0
5000,يوجد استبدال للمنتجات,simple,ask_return,4,1,{},1,0
5001,أرغب إرجاع هاتف آيفون 15 اشتريته أسبوعين زال ممكنا,complex,ask_return,15,6,{},3,0
5002,لقد اشتريت لابتوب ديل xps ولم يعجبني يمكنني استرجاعه واسترداد المبلغ كاملا,complex,ask_return,13,1,{},3,0
5003,أريد استبدال حذاء رياضي نايكي مقاس 41 بمقاس 42 متاح,complex,ask_return,12,2,{},2,0
5004,يمكن إرجاع غسالة الأطباق سامسونج تعمل بشكل صحيح التركيب,complex,ask_return,13,4,{},1,0
5005,اشتريت فستان سهرة ولم يناسب المقاس يمكنني إعادته واسترداد المبلغ المدفوع,complex,ask_return,12,1,{},2,0
5006,إجراءات إرجاع سماعة الرأس سوني كانت معيبة,complex,ask_return,10,3,{},1,0
5007,يمكن استرجاع لعبة بلايستيشن فتح الغلاف تبين أنها تعمل,complex,ask_return,13,4,{},2,0
5008,أبغى أرجع شيرت رجالي لونه أزرق لأن اللون طلع اللي توقعته يسمحون,complex,ask_return,15,3,{},2,0
5009,عايزة أستبدل الثلاجة الـ lg اللي اشتريتها بواحدة أكبر ممكن,complex,ask_return,11,1,{},2,0
5010,المدة المحددة لاسترجاع الأجهزة المنزلية الكبيرة أفران الغاز,complex,ask_return,11,3,{},1,0
5011,أجد مركز صيانة الضمان,simple,ask_warranty,5,1,{},1,0
5012,ضمانكم دولي,simple,ask_warranty,3,1,{},1,0
5013,أبغى أعرف الضمان,simple,ask_warranty,4,1,{},1,0
5014,المنتج ليه ضمان,simple,ask_warranty,4,1,{},1,0
5015,تغطية الضمان,simple,ask_warranty,4,2,{},1,0
5016,الضمان يشمل التلف العرضي,simple,ask_warranty,5,1,{},1,0
5017,أرغب معرفة تفاصيل الضمان لهاتف سامسونج جالاكسي s24 وكم مدة الشاشة,complex,ask_warranty,14,2,{'الضمان': 2},2,1
5018,لابتوب ماك بوك آير يأتي ضمان دولي وكم مدة الضمان,complex,ask_warranty,14,4,{},2,0
5019,شروط الضمان حذاء رياضي أديداس حال وجود عيب مصنعي,complex,ask_warranty,14,5,{},1,0
5020,أبغى أعرف غسالة الصحون بوش عليها ضمان وكم مدته سمحت,complex,ask_warranty,12,2,{},2,0
5021,سماعات أبل إيربودز برو مشمولة بضمان ضد عيوب التصنيع مدة الضمان,complex,ask_warranty,14,3,{},2,0
5022,سياسة الضمان أجهزة التلفزيون الذكية إل جي وهل يشمل الأعطال الكهربائية,complex,ask_warranty,16,4,{'الضمان': 2},2,1
5023,لعبة بلايستيشن 5 تأتي ضمان المتجر الشركة المصنعة,complex,ask_warranty,13,5,{'من': 2},1,1
5024,عايز أعرف ضمان مكيف الهواء السامسونج بيغطي بالظبط,complex,ask_warranty,9,1,{},1,0
5025,شروط تفعيل الضمان ساعة ذكية هواوي وهل تحتاج تسجيل المنتج,complex,ask_warranty,15,5,{},2,0
5026,الفساتين المعروضة عليها ضمان جودة إمكانية استبدال حال وجود عيوب,complex,ask_warranty,13,3,{},1,0
5027,لديكم لابتوب ديل xps المخزون,simple,product_availability,7,2,{},1,0
