index,question,classification,intent,sentence_length,num_arabic_stopwords,repeated_words,num_special_chars,num_repeated_words
3608,ما هي تكلفة الشحن لهاتف آيفون إلى القاهرة؟,complex,ask_shipping,8,3,{},1,0
3609,هل يمكن إرجاع المنتجات التي تم تخفيض سعرها؟,complex,ask_return,8,2,{},1,0
3610,ما هي مواصفات الكاميرا الأمامية لهاتف سامسونج جالاكسي S24 ألترا؟,complex,product_specifications,10,2,{},1,0
3611,كم سعر لعبة God of War Ragnarök؟,simple,ask_price,7,1,{},1,0
3612,أبحث عن لابتوب ألعاب من آسوس.,simple,search_product,6,2,{},1,0
3613,هل تتوفر لديكم مكيفات هواء سبليت؟,simple,search_product,6,1,{},1,0
3614,ما هي سعة تخزين تابلت آيباد برو 12.9 بوصة؟,complex,product_specifications,9,2,{},2,0
3615,هل يتوفر هاتف شاومي 13 الترا باللون الأخضر؟,complex,product_availability,8,1,{},1,0
3616,أريد مقارنة بين أجهزة بلايستيشن 5 وإكس بوكس سيريس إكس من حيث الألعاب الحصرية.,complex,compare_products,14,3,{},1,0
3617,هل الشحن يشمل الضريبة؟,simple,ask_shipping,4,1,{},1,0
3618,ما هي مدة الضمان على الإكسسوارات؟,simple,ask_warranty,6,3,{},1,0
3619,هل يمكن استبدال منتج بآخر مختلف تمامًا؟,complex,ask_return,7,1,{},2,0
3620,هل لديكم برنامج ولاء للعملاء؟,simple,others,5,1,{},1,0
3621,ما هي دقة شاشة هاتف جوجل بيكسل 8؟,simple,product_specifications,8,2,{},1,0
3622,طلبي رقم 99887766، هل تم تجهيزه للشحن؟,complex,ask_about_order,7,1,{},2,0
3623,كم سعر الطابعة الليزرية من كانون؟,simple,ask_price,6,2,{},1,0
3624,أبحث عن كاميرا احترافية من سوني.,simple,search_product,6,2,{},1,0
3625,هل توفرون غسالات أطباق صغيرة الحجم؟,complex,search_product,6,1,{},1,0
3626,ما هي شروط الضمان على المنتجات الكهربائية؟,complex,ask_warranty,7,3,{},1,0
3627,هل يتوفر هاتف آيفون 15 باللون الوردي؟,complex,product_availability,7,1,{},1,0
3628,أريد مقارنة بين أجهزة التابلت من سامسونج وآبل.,complex,compare_products,8,2,{},1,0
3629,هل توفرون خدمة الشحن السريع للملابس؟,complex,ask_shipping,6,1,{},1,0
3630,ما هي إجراءات استرجاع الأموال؟,simple,ask_return,5,2,{},1,0
3631,هل يمكنني التواصل مع البائع مباشرة؟,simple,others,6,2,{},1,0
3632,ما هي مواصفات لابتوب ماك بوك إير M2؟,simple,product_specifications,8,2,{},1,0
3633,أرغب في تغيير عنوان طلبي رقم 111222333.,complex,ask_about_order,7,1,{},1,0
3634,كم سعر سماعات سوني WH-CH720N؟,simple,ask_price,5,1,{},2,0
3635,هل توفرون غسالة إل جي ذات المجفف المدمج؟,complex,search_product,8,2,{},1,0
3636,ما هي مدة الضمان على الساعات الذكية؟,simple,ask_warranty,7,3,{},1,0
3637,هل يتوفر هاتف سامسونج جالاكسي S23 FE؟,simple,product_availability,7,1,{},1,0
3638,أريد مقارنة بين أجهزة التلفزيون الذكية من سوني وإل جي.,complex,compare_products,10,2,{},1,0
3639,هل الضمان يشمل استبدال المنتج بالكامل؟,complex,ask_warranty,6,1,{},1,0
3640,هل يمكن استرجاع منتج تم استلامه كهدية؟,complex,ask_return,7,1,{},1,0
3641,أين أجد معلومات الاتصال بالمتجر؟,simple,others,5,1,{},1,0
3642,ما هي مواصفات جهاز بلايستيشن 5 سليم؟,simple,product_specifications,7,2,{},1,0
3643,هل يمكنني تعديل طلبي رقم 444555؟,simple,ask_about_order,6,1,{},1,0
3644,بكم هاتف شاومي ريدمي نوت 12 برو؟,simple,ask_price,7,1,{},1,0
3645,ابحث عن سماعات أذن لاسلكية.,simple,search_product,5,1,{},1,0
3646,هل توفرون طابعات صور صغيرة؟,complex,search_product,5,1,{},1,0
3647,ما هي شروط الضمان على أجهزة التابلت؟,simple,ask_warranty,7,3,{},1,0
3648,هل يتوفر لابتوب آسوس روج ستريكس G15 باللون الأسود؟,complex,product_availability,9,1,{},1,0
3649,ممكن أقارن بين كاميرا كانون EOS R5 وكاميرا نيكون Z7 II؟,complex,compare_products,11,2,{},1,0
3650,هل يوجد شحن مجاني للمشتريات فوق مبلغ معين؟,complex,ask_shipping,8,2,{},1,0
3651,ما هي سياسة استرجاع الهدايا؟,simple,ask_return,5,2,{},1,0
3652,أرغب في الحصول على كوبون خصم.,simple,others,6,2,{},1,0
3653,ما هي مواصفات سماعات JBL Flip 6؟,simple,product_specifications,7,2,{},1,0
3654,هل يمكنني إلغاء جزء من طلبي رقم 667788؟,complex,ask_about_order,8,2,{},1,0
3655,كم سعر حذاء بوما الرياضي؟,simple,ask_price,5,1,{},1,0
3656,أبحث عن أحذية نسائية مريحة.,simple,search_product,5,1,{},1,0
3657,هل توفرون شاشات تلفزيون بحجم 70 بوصة؟,complex,search_product,7,1,{},1,0
3658,ما هي مدة الضمان على الأجهزة المنزلية؟,simple,ask_warranty,7,3,{},1,0
3659,هل يتوفر هاتف ون بلس 12؟,simple,product_availability,6,1,{},1,0
3660,أريد مقارنة بين ساعات آبل ووتش سيريس 8 وسيريس 9.,complex,compare_products,10,1,{},1,0
3661,كم تكلفة الشحن لهاتف سامسونج إلى الرياض؟,complex,ask_shipping,7,2,{},1,0
3662,ما هي شروط استرجاع المنتجات المعيبة؟,complex,ask_return,6,2,{},1,0
3663,هل لديكم خدمة توصيل للمنازل؟,simple,ask_shipping,5,1,{},1,0
3664,ما هي مميزات لابتوب لينوفو ليجن 7؟,simple,product_specifications,7,2,{},1,0
3665,هل يمكن تعديل بياناتي الشخصية في حسابي؟,simple,others,7,2,{},1,0
3666,متى سيتم توصيل طلبي رقم 777888؟,simple,ask_about_order,6,1,{},1,0
3667,بكم هاتف آيفون 14 برو؟,simple,ask_price,5,1,{},1,0
3668,أبحث عن ملابس رجالية مقاس XL.,complex,search_product,6,1,{},1,0
3669,هل توفرون غسالات ملابس أوتوماتيكية من إل جي؟,complex,search_product,8,2,{},1,0
3670,ما هي شروط الضمان على الشواحن الأصلية؟,complex,ask_warranty,7,3,{},1,0
3671,هل يتوفر حذاء رياضي من نايكي مقاس 43 باللون الأحمر؟,complex,product_availability,10,2,{},1,0
3672,ممكن أقارن بين لابتوبات ديل ولابتوبات HP؟,complex,compare_products,7,1,{},1,0
3673,هل يمكنني اختيار شركة شحن معينة؟,simple,ask_shipping,6,1,{},1,0
3674,ما هي سياسة الاسترجاع للملابس الداخلية؟,complex,ask_return,6,2,{},1,0
3675,هل لديكم عروض خاصة بالطلاب؟,simple,others,5,2,{},1,0
3676,ما هي مواصفات تلفزيون سوني برافيا XR A90J؟,simple,product_specifications,8,2,{},1,0
3677,هل يمكنني استلام طلبي رقم 888999 من أقرب فرع؟,complex,ask_about_order,9,2,{},1,0
3678,كم سعر سماعات الألعاب من لوجيتك؟,simple,ask_price,6,2,{},1,0
3679,أبحث عن كاميرا ويب عالية الجودة.,simple,search_product,6,1,{},1,0
3680,هل توفرون أجهزة منزلية من بوش؟,simple,search_product,6,2,{},1,0
3681,ما هي شروط الضمان على كاميرات كانون؟,simple,ask_warranty,7,3,{},1,0
3682,هل يتوفر تابلت سامسونج جالاكسي تاب S9 باللون البيج؟,complex,product_availability,9,1,{},1,0
3683,ممكن أقارن بين غسالة ملابس إل جي وغسالة ملابس بوش؟,complex,compare_products,10,1,{'ملابس': 2},1,1
3684,كم تكلفة الشحن لهاتف شاومي إلى جدة؟,complex,ask_shipping,7,2,{},1,0
3685,هل يمكن استبدال منتج به عيب مصنعي؟,simple,ask_return,7,2,{},1,0
3686,كيف يمكنني الاشتراك في النشرة البريدية؟,simple,others,6,2,{},1,0
3687,ما هي مواصفات ساعة سامسونج جالاكسي ووتش 5؟,simple,product_specifications,8,2,{},1,0
3688,هل طلبي رقم 123123123 قيد التنفيذ؟,simple,ask_about_order,6,1,{},1,0
3689,كم سعر هاتف سامسونج جالاكسي A54؟,simple,ask_price,6,1,{},1,0
3690,هل توفرون لابتوبات من آسوس؟,simple,search_product,5,2,{},1,0
3691,ما هي مدة الضمان على اللابتوبات؟,simple,ask_warranty,6,3,{},1,0
3692,هل يتوفر هاتف آيفون 15 برو ماكس باللون الأزرق التيتانيوم؟,complex,product_availability,10,1,{},1,0
3693,أريد مقارنة بين أجهزة التابلت من هواوي وسامسونج.,complex,compare_products,8,2,{},1,0
3694,كم مدة الشحن داخل المدينة؟,simple,ask_shipping,5,1,{},1,0
3695,هل يمكن استرجاع المنتجات في حال عدم وجود الفاتورة؟,complex,ask_return,9,2,{},1,0
3696,هل توفرون خدمة عملاء باللغة الإنجليزية؟,simple,others,6,1,{},1,0
3697,ما هي مواصفات تلفزيون سامسونج QLED 65 بوصة؟,simple,product_specifications,8,2,{},1,0
3698,متى سيتم شحن طلبي رقم 987987987؟,complex,ask_about_order,6,1,{},1,0
3699,بكم هاتف ريلمي 10 برو؟,simple,ask_price,5,1,{},1,0
3700,هل توفرون طابعات ليزرية للمكاتب الصغيرة؟,complex,search_product,6,1,{},1,0
3701,ما هي شروط الضمان على أجهزة الراوتر؟,simple,ask_warranty,7,3,{},1,0
3702,هل يتوفر لابتوب ماك بوك إير M1؟,simple,product_availability,7,1,{},1,0
3703,ممكن أقارن بين ساعات هواوي وساعات شاومي الذكية؟,complex,compare_products,8,1,{},1,0
3704,هل يمكنني تحديد موعد استلام الشحنة؟,complex,ask_shipping,6,1,{},1,0
3705,هل يمكن استرجاع المنتجات التي تم فتح غلافها؟,complex,ask_return,8,2,{},1,0
3706,هل لديكم حسابات على وسائل التواصل الاجتماعي؟,simple,others,7,2,{},1,0
3707,ما هي مواصفات سماعة الألعاب HyperX Cloud II؟,simple,product_specifications,8,2,{},1,0
3708,هل يمكنني تغيير طريقة الدفع لطلبي رقم 789789؟,complex,ask_about_order,8,1,{},1,0
3709,كم سعر كيبورد الألعاب الميكانيكي من Corsair؟,simple,ask_price,7,2,{},1,0
3710,هل توفرون إكسسوارات لهواتف سامسونج القديمة؟,complex,search_product,6,1,{},1,0
3711,ما هي مدة الضمان على السماعات اللاسلكية؟,simple,ask_warranty,7,3,{},1,0
3712,هل يتوفر هاتف سامسونج جالاكسي S24 باللون البنفسجي؟,complex,product_availability,8,1,{},1,0
3713,أريد مقارنة بين أجهزة اللابتوب المخصصة للتصميم الجرافيكي.,complex,compare_products,8,1,{},1,0
3714,كم تكلفة الشحن للمناطق الشرقية؟,simple,ask_shipping,5,1,{},1,0
3715,هل يمكن استرجاع المنتجات التي عليها عروض؟,complex,ask_return,7,2,{},1,0
3716,هل لديكم خدمة عملاء على مدار الساعة؟,simple,others,7,2,{},1,0
3717,ما هي مواصفات شاشة تلفزيون إل جي QNED؟,simple,product_specifications,8,2,{},1,0
3718,هل يمكنني تعديل المنتجات في طلبي رقم 101010؟,complex,ask_about_order,8,2,{},1,0
3719,كم سعر ساعة شاومي ووتش S1؟,simple,ask_price,6,1,{},1,0
3720,أبحث عن لابتوب بشاشة لمس.,complex,search_product,5,1,{},1,0
3721,هل توفرون غلايات كهربائية من فيليبس؟,simple,search_product,6,2,{},1,0
3722,ما هي شروط الضمان على شواحن الهواتف؟,complex,ask_warranty,7,3,{},1,0
3723,هل يتوفر حذاء رياضي من أديداس مقاس 45 باللون الأزرق؟,complex,product_availability,10,2,{},1,0
3724,أريد مقارنة بين أجهزة التلفزيون من سامسونج وسوني.,complex,compare_products,8,2,{},1,0
3725,هل يمكن استرجاع منتج تم فتحه واختباره؟,complex,ask_return,7,1,{},1,0
3726,ما هي خيارات الدفع المتاحة؟,simple,others,5,2,{},1,0
3727,ما هي مواصفات لابتوب ديل انسبايرون 15؟,simple,product_specifications,7,2,{},1,0
3728,هل طلبي رقم 200300400 تم تسليمه؟,simple,ask_about_order,6,1,{},1,0
3729,كم سعر التابلت من لينوفو؟,simple,ask_price,5,2,{},1,0
3730,أبحث عن ساعات يد رجالية.,simple,search_product,5,1,{},1,0
3731,هل توفرون مايكروفونات احترافية؟,complex,search_product,4,1,{},1,0
3732,ما هي مدة الضمان على الشاشات؟,simple,ask_warranty,6,3,{},1,0
3733,هل يتوفر هاتف شاومي 14 الترا؟,simple,product_availability,6,1,{},1,0
3734,أريد مقارنة بين أجهزة التلفزيون الذكية من سامسونج وLG.,complex,compare_products,9,2,{},1,0
3735,كم مدة الشحن للدمام؟,simple,ask_shipping,4,1,{},1,0
3736,هل لديكم أجهزة لابتوب من ماركة ديل؟,simple,search_product,7,2,{},1,0
3737,وين ألاقي بلايستيشن 5؟,simple,search_product,4,0,{},1,0
3738,عايز أشوف غسالات أطباق.,simple,search_product,4,0,{},1,0
3739,أبحث عن قميص رجالي أزرق مقاس L.,complex,search_product,7,1,{},1,0
3740,أريد العثور على سماعات رأس لاسلكية من سوني.,complex,search_product,8,2,{},1,0
3741,هل متوفر لديكم أجهزة تابلت من آبل؟,simple,search_product,7,2,{},1,0
3742,ابحث لي عن ثلاجة بابين من إل جي.,complex,search_product,8,3,{},1,0
3743,ممكن ألاقي كيبورد ميكانيكي للألعاب؟,simple,search_product,5,0,{},1,0
3744,أبي أشوف ساعات ذكية من هواوي.,simple,search_product,6,1,{},1,0
3745,عايز أدور على فستان سهرة أحمر.,complex,search_product,6,1,{},1,0
